rent_price,house_area,year_from_built,distance,built_date,balcony_area,house_structure,floor,total_floor
114000.0,41.11143232681737,31,880.0,1991-09-01,0.0,RC,4.0,9.0
209000.0,64.06405178375637,13,440.0,2009-01-01,0.0,RC,25.0,28.0
109000.0,31.393383805743404,8,440.0,2014-11-01,0.0,RC,9.0,13.0
101000.0,23.2953816062741,14,440.0,2007-12-01,0.0,RC,5.0,13.0
139500.0,42.90369849840609,4,360.0,2018-10-01,0.0,RC,4.0,11.0
91000.0,31.10364156923089,27,600.0,1995-09-01,4.28,その他,4.0,11.0
90500.0,22.576885864733008,14,680.0,2008-11-01,0.0,RC,8.0,9.0
108000.0,28.14002357690395,33,360.0,1989-01-01,0.0,鉄骨,5.0,8.0
89000.0,26.830856931630393,22,640.0,2000-05-01,4.7,RC,8.0,10.0
102500.0,24.012638674723007,4,520.0,2018-03-01,0.0,鉄骨,5.0,9.0
97000.0,27.79315203515492,10,880.0,2012-06-01,0.0,RC,3.0,7.0
115000.0,21.988373842419797,15,680.0,2007-11-01,0.0,RC,4.0,14.0
71000.0,23.63951489933545,34,800.0,1988-05-01,0.0,鉄骨,4.0,5.0
71000.0,18.379254425044323,54,560.0,1968-11-01,0.0,RC,4.0,4.0
75000.0,19.667086903653413,33,280.0,1988-12-01,0.0,RC,3.0,6.0
83000.0,27.389106004088585,16,600.0,2006-01-01,0.0,鉄骨,2.0,3.0
102500.0,34.342169855023286,4,560.0,2018-03-01,0.0,RC,4.0,7.0
92000.0,22.907527806924595,14,680.0,2008-02-01,0.0,RC,3.0,14.0
107000.0,25.392726124535347,5,520.0,2017-11-01,0.0,RC,2.0,13.0
67000.0,21.06641702178913,19,880.0,2003-04-01,0.0,鉄骨,1.0,4.0
108000.0,26.74561382961983,3,640.0,2019-02-01,0.0,RC,3.0,11.0
72000.0,15.01161762503148,22,320.0,2000-04-01,0.0,鉄骨,2.0,6.0
84000.0,29.745892690987915,14,880.0,2008-03-01,0.0,RC,11.0,12.0
109000.0,19.583364124113597,2,800.0,2020-07-01,0.0,RC,8.0,10.0
86000.0,28.108098324537895,20,480.0,2002-02-01,0.0,RC,8.0,9.0
100000.0,23.882372087535547,9,640.0,2013-04-01,0.0,RC,10.0,15.0
74000.0,23.101580747262673,19,360.0,2002-12-01,0.0,RC,4.0,5.0
70000.0,15.294267335747985,30,1000.0,1992-01-01,0.0,RC,8.0,12.0
204000.0,58.56907174837404,3,880.0,2019-02-01,0.0,RC,8.0,9.0
94000.0,27.923836244791758,30,840.0,1992-06-01,0.0,鉄骨,2.0,6.0
87000.0,30.409700607309173,42,760.0,1980-01-01,0.0,RC,3.0,7.0
107000.0,28.79213408043421,2,800.0,2020-10-01,0.0,RC,7.0,10.0
138000.0,40.79312673923649,30,840.0,1992-11-01,0.0,RC,7.0,13.0
87000.0,33.73007068849728,17,560.0,2005-11-01,0.0,RC,5.0,6.0
82000.0,20.724595332775035,16,760.0,2006-10-01,0.0,RC,3.0,7.0
164000.0,83.0462070412037,27,760.0,1995-11-01,0.0,RC,14.0,15.0
77600.0,26.872875514740283,13,960.0,2008-12-01,0.0,RC,4.0,8.0
92000.0,25.19147923923277,7,320.0,2015-08-01,0.0,RC,2.0,5.0
85500.0,19.593762563286234,17,320.0,2005-03-01,0.0,RC,13.0,14.0
109000.0,34.68127846539975,13,960.0,2009-11-01,0.0,RC,3.0,6.0
68000.0,9.511205759516947,28,40.0,1994-09-01,0.0,鉄骨,4.0,5.0
94000.0,17.743627779600352,25,680.0,1997-11-01,0.0,鉄骨,5.0,6.0
83000.0,23.986106688879445,15,640.0,2007-03-01,0.0,RC,7.0,11.0
82000.0,21.012028131405632,3,1200.0,2019-03-01,0.0,RC,1.0,5.0
97000.0,32.76813310994997,14,640.0,2008-02-01,0.0,RC,7.0,14.0
95000.0,20.133006767931306,15,1160.0,2006-12-01,0.0,鉄骨,5.0,8.0
132000.0,39.573245604632575,33,440.0,1989-03-01,0.0,RC,2.0,6.0
90000.0,26.857859986041465,8,760.0,2014-09-01,0.0,RC,3.0,7.0
86000.0,20.707945913116784,15,480.0,2007-10-01,0.0,RC,5.0,13.0
68000.0,20.34830899537315,42,520.0,1980-05-01,0.0,RC,3.0,11.0
119000.0,20.080060814289837,17,640.0,2005-09-01,0.0,RC,2.0,9.0
102000.0,39.07016733565026,42,600.0,1980-01-01,3.0,RC,4.0,5.0
98000.0,26.34193733589028,11,680.0,2011-10-01,0.0,RC,1.0,9.0
149500.0,36.753804046252256,8,320.0,2014-02-01,0.0,RC,12.0,13.0
54000.0,20.316591081194897,34,720.0,1988-02-01,0.0,RC,2.0,3.0
77000.0,26.164583720330857,41,720.0,1981-01-01,0.0,RC,3.0,5.0
78000.0,30.153302015977843,30,400.0,1992-04-01,0.0,鉄骨,3.0,6.0
91150.0,22.848433641540026,7,720.0,2015-03-01,0.0,RC,3.0,12.0
80000.0,28.85435216354311,23,440.0,1999-11-01,0.0,鉄骨,5.0,5.0
199000.0,71.4723440955334,14,440.0,2008-01-01,0.0,RC,2.0,15.0
79000.0,16.398073846393917,13,400.0,2009-05-01,0.0,鉄骨,3.0,6.0
276000.0,75.95210596314465,35,720.0,1986-12-01,0.0,RC,1.0,11.0
120000.0,27.06085323333828,10,680.0,2012-01-01,0.0,RC,12.0,14.0
185000.0,69.85781823342622,17,640.0,2005-09-01,0.0,RC,12.0,13.0
71000.0,26.462746353396255,31,760.0,1991-05-01,0.0,RC,3.0,9.0
205000.0,52.07451659752473,17,520.0,2005-06-01,0.0,その他,6.0,13.0
183000.0,45.76263978220419,15,800.0,2007-03-01,0.0,RC,8.0,11.0
124000.0,57.02117144920957,27,1120.0,1995-03-01,0.0,RC,4.0,7.0
146500.0,33.01530548749738,5,800.0,2017-04-01,0.0,RC,4.0,7.0
124000.0,67.81850053513683,28,880.0,1994-06-01,0.0,鉄骨,2.0,3.0
117000.0,23.421488981546325,3,1000.0,2018-12-01,0.0,RC,2.0,7.0
94000.0,29.342365720540432,13,320.0,2008-12-01,0.0,RC,10.0,11.0
180000.0,31.859121796290573,14,480.0,2008-02-01,0.0,RC,8.0,15.0
122000.0,25.135925868670768,3,880.0,2019-04-01,0.0,RC,6.0,9.0
106000.0,17.29114753168188,4,920.0,2018-06-01,0.0,RC,7.0,7.0
131000.0,44.56590845583184,43,520.0,1978-12-01,0.0,RC,4.0,11.0
72000.0,26.274740075139004,43,400.0,1979-02-01,0.0,RC,2.0,7.0
95000.0,29.048588935549567,15,520.0,2007-02-01,0.0,RC,8.0,10.0
71000.0,23.502456266676838,31,1160.0,1991-09-01,0.0,RC,6.0,10.0
98000.0,22.110681155848926,14,360.0,2008-05-01,0.0,RC,4.0,8.0
96300.0,31.672542492119568,28,1240.0,1994-02-01,0.0,鉄骨,3.0,7.0
84000.0,30.6378180664707,15,800.0,2007-04-01,0.0,RC,3.0,7.0
108000.0,37.42864396120554,44,496.0,1978-06-01,0.0,RC,7.0,8.0
86000.0,26.0640492256585,20,600.0,2002-11-01,0.0,RC,5.0,9.0
170000.0,53.9667365188904,9,920.0,2013-02-01,0.0,鉄骨,1.0,6.0
246000.0,67.85093297605972,13,400.0,2009-05-01,0.0,RC,4.0,28.0
66000.0,18.949238659440834,34,1160.0,1988-04-01,0.0,鉄骨,3.0,4.0
75500.0,17.967446085705564,14,1080.0,2008-04-01,0.0,RC,6.0,8.0
195000.0,89.238871279319,13,880.0,2009-04-01,0.0,RC,9.0,13.0
121000.0,36.30989550762878,1,720.0,2021-11-01,0.0,RC,1.0,9.0
100000.0,45.96586426171732,33,800.0,1989-05-01,0.0,RC,5.0,9.0
68000.0,20.016521672606043,50,680.0,1972-10-01,0.0,RC,3.0,5.0
83000.0,25.166487190372692,36,600.0,1986-08-01,0.0,RC,2.0,3.0
86000.0,18.811907912873426,16,680.0,2006-02-01,0.0,RC,5.0,11.0
74000.0,15.68749750603032,20,800.0,2001-12-01,0.0,鉄骨,2.0,4.0
71000.0,19.900063490609064,8,440.0,2014-07-01,0.0,鉄骨,1.0,4.0
126000.0,35.35684807258017,33,360.0,1989-01-01,0.0,RC,4.0,9.0
84000.0,18.042582724900374,21,400.0,2001-01-01,0.0,RC,6.0,10.0
66000.0,24.543789135856997,27,920.0,1995-06-01,0.0,鉄骨,1.0,2.0
66000.0,12.607280160706337,35,600.0,1987-03-01,0.0,RC,5.0,5.0
211000.0,74.16702485232338,22,760.0,1999-12-01,0.0,RC,6.0,12.0
92000.0,22.38514450232239,15,240.0,2007-02-01,0.0,RC,5.0,12.0
93000.0,33.506620951255734,10,680.0,2012-04-01,0.0,RC,2.0,9.0
91000.0,23.50189631277757,16,760.0,2006-06-01,0.0,RC,6.0,7.0
155000.0,50.294861760438465,10,560.0,2011-12-01,0.0,その他,13.0,14.0
66000.0,25.753355813558034,31,1160.0,1991-11-01,0.0,RC,5.0,14.0
69000.0,12.143137264472076,19,440.0,2002-12-01,0.0,RC,2.0,5.0
95000.0,41.533769641428236,43,120.0,1979-10-01,0.0,RC,5.0,7.0
153000.0,63.34075024317635,20,360.0,2002-02-01,0.0,RC,3.0,12.0
129000.0,48.279132716578,27,600.0,1995-06-01,0.0,RC,10.0,14.0
198000.0,84.63474463927534,14,480.0,2007-12-01,0.0,RC,12.0,15.0
94500.0,13.437197386317418,16,680.0,2006-07-01,0.0,RC,5.0,8.0
151000.0,43.9432186647455,28,680.0,1994-07-01,0.0,RC,5.0,6.0
94000.0,22.136210498672515,14,720.0,2008-01-01,0.0,RC,5.0,14.0
98000.0,28.22476981225543,6,1040.0,2016-11-01,0.0,RC,8.0,10.0
134000.0,36.38410340433786,12,880.0,2010-09-01,0.0,RC,2.0,7.0
65000.0,16.166758608875213,35,200.0,1986-12-01,0.0,鉄骨,3.0,7.0
186000.0,39.74494790580674,9,440.0,2013-11-01,0.0,RC,8.0,11.0
91200.0,23.35016402842043,8,840.0,2014-01-01,0.0,RC,5.0,9.0
93000.0,24.324908167049024,31,640.0,1991-10-01,0.0,RC,3.0,5.0
159000.0,39.92924152136413,7,280.0,2015-01-01,0.0,RC,4.0,13.0
196000.0,64.9766673022151,15,720.0,2007-05-01,0.0,RC,9.0,11.0
137000.0,32.86391671781189,10,760.0,2012-05-01,0.0,RC,6.0,7.0
58000.0,20.844952873803734,30,1000.0,1992-03-01,0.0,鉄骨,1.0,3.0
65000.0,17.001650771788416,33,200.0,1989-06-01,0.0,RC,4.0,8.0
109000.0,34.63868940444232,3,760.0,2019-08-01,0.0,RC,10.0,13.0
132000.0,45.33519348148225,3,400.0,2019-04-01,0.0,RC,7.0,14.0
133000.0,30.687005144605685,25,960.0,1997-05-01,0.0,RC,5.0,5.0
116000.0,25.621967526941614,1,760.0,2021-05-01,0.0,RC,2.0,9.0
88000.0,24.56539297343534,14,600.0,2008-11-01,0.0,RC,10.0,10.0
91000.0,46.96341002165434,44,560.0,1978-03-01,0.0,RC,2.0,8.0
106500.0,23.51399984585914,13,400.0,2009-02-01,0.0,RC,7.0,11.0
90000.0,21.319294325514154,14,800.0,2008-10-01,4.21,RC,8.0,14.0
115000.0,54.78233503094214,43,560.0,1979-02-01,0.0,RC,1.0,6.0
71000.0,20.519677541264468,32,440.0,1990-11-01,0.0,鉄骨,4.0,5.0
101000.0,23.201100568660635,12,760.0,2010-10-01,0.0,RC,2.0,5.0
104000.0,29.649999013830175,15,760.0,2007-03-01,0.0,RC,4.0,8.0
102000.0,23.380105480136642,13,520.0,2009-02-01,0.0,RC,10.0,10.0
80000.0,21.535688448172195,33,760.0,1989-05-01,0.0,RC,4.0,6.0
75000.0,17.621449057247126,25,1560.0,1997-02-01,0.0,鉄骨,3.0,4.0
81000.0,19.76385248065651,16,320.0,2006-08-01,3.68,RC,9.0,14.0
74000.0,28.73332342186105,43,920.0,1979-11-01,0.0,RC,5.0,5.0
67000.0,18.224968101358506,7,920.0,2015-07-01,0.0,RC,1.0,5.0
67000.0,17.72367132843545,34,800.0,1988-03-01,0.0,鉄骨,3.0,4.0
84000.0,21.52032730696557,14,680.0,2008-10-01,0.0,RC,2.0,9.0
134000.0,31.088630811937392,14,360.0,2008-04-01,0.0,RC,6.0,15.0
76000.0,17.293208592933965,21,760.0,2001-01-01,0.0,鉄骨,3.0,3.0
103500.0,30.10918443218457,3,640.0,2019-05-01,0.0,RC,2.0,7.0
70000.0,21.74411895776536,24,280.0,1998-09-01,0.0,鉄骨,3.0,6.0
90000.0,24.35104564387557,9,1080.0,2013-09-01,0.0,RC,1.0,7.0
130000.0,58.297311345402214,31,960.0,1991-01-01,0.0,RC,3.0,9.0
165000.0,34.64718489649202,11,600.0,2011-04-01,0.0,RC,8.0,12.0
92500.0,23.53214817651827,11,840.0,2011-10-01,0.0,RC,3.0,10.0
67000.0,26.143710216645022,34,640.0,1988-10-01,0.0,鉄骨,3.0,6.0
84500.0,23.410059402504263,7,840.0,2015-04-01,0.0,鉄骨,4.0,7.0
114000.0,30.222931206021773,15,120.0,2007-02-01,0.0,RC,3.0,9.0
79000.0,22.8206509020239,24,680.0,1998-01-01,0.0,鉄骨,2.0,4.0
77000.0,18.390904089752645,27,160.0,1995-10-01,0.0,鉄骨,4.0,5.0
98000.0,21.97854980673521,14,800.0,2008-03-01,0.0,RC,12.0,12.0
79600.0,21.161613865614694,13,960.0,2009-03-01,0.0,RC,5.0,8.0
145000.0,64.22639056458706,18,720.0,2004-04-01,0.0,鉄骨,5.0,7.0
141000.0,45.916942374469635,16,520.0,2006-02-01,0.0,RC,10.0,10.0
108500.0,23.597285091186095,28,1320.0,1994-04-01,0.0,RC,1.0,6.0
147000.0,41.63564241052141,13,440.0,2009-03-01,0.0,RC,7.0,29.0
143000.0,40.41860118411268,11,640.0,2011-01-01,0.0,RC,5.0,12.0
112000.0,26.081066470155584,11,520.0,2011-09-01,0.0,RC,6.0,14.0
107000.0,23.620538659503467,10,760.0,2012-03-01,0.0,RC,5.0,7.0
131000.0,28.25681305347049,4,280.0,2018-11-01,0.0,RC,8.0,14.0
188000.0,39.835400692287756,4,480.0,2017-12-01,0.0,RC,12.0,13.0
237000.0,61.87617671970507,9,320.0,2012-12-01,0.0,RC,4.0,8.0
88000.0,26.523684339766966,18,800.0,2004-08-01,0.0,RC,6.0,6.0
150000.0,35.513528997730994,9,640.0,2012-12-01,0.0,RC,4.0,15.0
79000.0,21.51288136065013,20,600.0,2002-08-01,0.0,鉄骨,3.0,3.0
92000.0,30.66080147967234,7,760.0,2015-02-01,0.0,RC,3.0,10.0
101000.0,27.43893359661636,18,800.0,2004-05-01,0.0,RC,2.0,9.0
118000.0,35.21531777682059,13,640.0,2009-06-01,0.0,鉄骨,6.0,6.0
147000.0,34.63673287483074,14,360.0,2008-04-01,0.0,RC,12.0,15.0
97500.0,24.784491487939633,9,640.0,2013-03-01,0.0,RC,6.0,8.0
118000.0,49.88025462431607,31,560.0,1991-08-01,0.0,RC,4.0,8.0
182000.0,52.77017528037213,13,360.0,2009-05-01,0.0,RC,5.0,28.0
63000.0,18.044456955182362,34,800.0,1988-04-01,0.0,鉄骨,4.0,4.0
60000.0,20.917935085396564,31,1240.0,1991-08-01,0.0,RC,2.0,10.0
191000.0,80.48907283195781,13,440.0,2009-05-01,0.0,RC,7.0,28.0
80000.0,18.37520648856581,17,720.0,2005-11-01,0.0,RC,6.0,7.0
79500.0,19.443800425387643,15,520.0,2007-04-01,0.0,RC,10.0,10.0
84000.0,20.73901177183894,14,240.0,2007-12-01,0.0,RC,10.0,15.0
73000.0,34.463283292105075,24,680.0,1997-12-01,0.0,鉄骨,1.0,4.0
150000.0,45.959694861763346,5,720.0,2017-03-01,0.0,鉄骨,6.0,6.0
89000.0,14.767054613630915,14,880.0,2008-07-01,0.0,RC,4.0,7.0
85000.0,25.581668368849645,12,800.0,2010-09-01,0.0,RC,3.0,7.0
83000.0,27.440283414606395,16,760.0,2006-05-01,0.0,RC,5.0,8.0
102000.0,30.7462100939189,14,720.0,2008-04-01,0.0,RC,7.0,14.0
80000.0,25.92117089803705,17,320.0,2004-12-01,0.0,RC,8.0,14.0
107000.0,41.94989938674067,32,760.0,1990-03-01,0.0,鉄骨,4.0,6.0
90000.0,23.31991997821196,17,760.0,2005-02-01,0.0,RC,10.0,12.0
94500.0,23.66000413257308,14,240.0,2007-12-01,0.0,RC,5.0,15.0
77000.0,24.10350197754748,28,1040.0,1994-09-01,0.0,RC,10.0,10.0
95000.0,12.353186908803268,9,520.0,2013-02-01,0.0,RC,6.0,15.0
89000.0,18.64495877194428,14,720.0,2008-11-01,0.0,RC,6.0,9.0
81000.0,21.38724232261026,16,280.0,2006-10-01,3.0,RC,5.0,14.0
83000.0,23.571900318528265,24,400.0,1998-02-01,0.0,RC,6.0,7.0
155000.0,44.145756182772814,14,920.0,2008-02-01,0.0,RC,5.0,11.0
172000.0,55.783921024578405,14,720.0,2008-02-01,0.0,RC,11.0,14.0
122000.0,27.126510552937383,6,480.0,2016-03-01,0.0,RC,4.0,10.0
87000.0,26.15866590888828,21,320.0,2001-03-01,1.83,RC,6.0,10.0
100000.0,30.383791106286193,13,360.0,2009-04-01,0.0,RC,9.0,11.0
61900.0,14.493819500712439,36,800.0,1986-03-01,0.0,RC,2.0,6.0
160000.0,53.481103200874614,14,680.0,2008-03-01,0.0,RC,8.0,14.0
151600.0,54.28781302093361,5,1000.0,2017-09-01,0.0,RC,3.0,7.0
90000.0,17.109361781410193,15,120.0,2007-01-01,0.0,RC,6.0,12.0
105000.0,29.680749479952944,46,280.0,1976-06-01,0.0,RC,4.0,7.0
125000.0,48.75191263435102,14,1000.0,2008-03-01,0.0,RC,6.0,11.0
96000.0,13.522331040732558,15,320.0,2007-04-01,0.0,RC,10.0,14.0
135000.0,52.1451471045971,8,2040.0,2014-02-01,0.0,RC,5.0,8.0
63000.0,21.6475377845379,32,1000.0,1990-08-01,0.0,鉄骨,3.0,5.0
104000.0,38.50406916562095,30,720.0,1992-07-01,0.0,鉄骨,2.0,6.0
105000.0,24.17196268135502,6,680.0,2016-04-01,0.0,RC,5.0,7.0
156000.0,56.87694195927074,26,800.0,1996-09-01,0.0,RC,4.0,9.0
57000.0,15.042350149225616,30,1280.0,1992-10-01,0.0,RC,13.0,14.0
75000.0,31.195701273969863,55,920.0,1967-07-01,0.0,RC,3.0,3.0
88000.0,31.2570215335898,15,1000.0,2007-02-01,0.0,RC,11.0,12.0
74000.0,12.934307491992083,35,240.0,1987-03-01,0.0,RC,3.0,5.0
97000.0,26.756100122921744,17,1160.0,2005-11-01,0.0,RC,4.0,7.0
68000.0,18.932760382421073,33,720.0,1989-09-01,0.0,RC,3.0,11.0
68000.0,21.737230493777066,27,1080.0,1995-05-01,0.0,RC,6.0,10.0
101000.0,41.95097154402124,41,800.0,1980-12-01,0.0,RC,4.0,6.0
119000.0,18.493871507838843,1,360.0,2021-08-01,0.0,RC,6.0,14.0
164000.0,51.89420780063951,13,360.0,2009-01-01,0.0,RC,15.0,28.0
87000.0,21.91532131429558,16,640.0,2006-03-01,0.0,RC,3.0,8.0
75000.0,17.33582326709655,10,840.0,2012-09-01,0.0,鉄骨,1.0,6.0
100000.0,28.38452798506497,15,440.0,2007-02-01,4.0,RC,7.0,11.0
111000.0,23.77325345938828,8,360.0,2014-01-01,0.0,RC,9.0,13.0
160000.0,52.524240593414035,33,640.0,1989-03-01,0.0,RC,3.0,12.0
54000.0,20.173131246575245,38,880.0,1984-01-01,0.0,RC,5.0,5.0
108000.0,24.55856024140083,6,520.0,2016-05-01,0.0,RC,3.0,10.0
61000.0,18.51749426450978,34,720.0,1988-02-01,0.0,RC,10.0,12.0
87000.0,18.808490446930392,18,1320.0,2004-02-01,0.0,RC,6.0,11.0
72000.0,25.781664291076076,37,1120.0,1985-11-01,0.0,鉄骨,3.0,6.0
101000.0,34.26331274976529,13,320.0,2009-02-01,0.0,RC,6.0,11.0
83000.0,42.082380530545485,45,1280.0,1976-12-01,0.0,RC,3.0,5.0
87000.0,21.687251640404387,13,960.0,2009-11-01,0.0,鉄骨,3.0,3.0
111500.0,35.17702417180736,6,640.0,2016-03-01,0.0,RC,3.0,9.0
84000.0,24.647862643077474,22,480.0,2000-05-01,0.0,RC,9.0,10.0
129000.0,32.82947799001728,8,1000.0,2014-04-01,0.0,RC,2.0,7.0
136000.0,32.90371318791073,2,880.0,2020-09-01,0.0,RC,2.0,7.0
99000.0,33.270183181463366,35,720.0,1987-07-01,0.0,RC,2.0,6.0
88000.0,23.85363286780681,35,560.0,1987-05-01,0.0,RC,8.0,8.0
169000.0,44.727155032638564,14,640.0,2008-03-01,0.0,RC,9.0,14.0
124500.0,18.534030277711317,3,640.0,2019-02-01,0.0,RC,7.0,11.0
187000.0,49.24622176553248,11,520.0,2011-09-01,0.0,RC,8.0,14.0
110000.0,29.599617553359124,6,520.0,2016-05-01,0.0,RC,5.0,10.0
147000.0,37.78300217814802,14,480.0,2008-01-01,0.0,RC,9.0,15.0
84000.0,16.7104525577009,15,680.0,2007-07-01,0.0,RC,3.0,5.0
208000.0,62.61057805906753,13,400.0,2009-01-01,0.0,RC,26.0,28.0
66000.0,16.27568233869002,25,960.0,1997-11-01,0.0,鉄骨,1.0,3.0
73000.0,17.65287533103225,30,1280.0,1992-10-01,0.0,RC,8.0,14.0
100000.0,37.883572384901576,50,520.0,1972-09-01,0.0,RC,7.0,8.0
84000.0,19.2613905853698,16,1440.0,2005-12-01,0.0,RC,5.0,7.0
125000.0,31.285577585680354,17,560.0,2005-06-01,0.0,RC,8.0,9.0
100000.0,23.803582986242557,14,320.0,2008-01-01,0.0,RC,9.0,11.0
60000.0,19.94006495466454,35,360.0,1987-03-01,0.0,鉄骨,3.0,4.0
141000.0,51.308819323155646,14,440.0,2008-05-01,0.0,RC,6.0,15.0
61000.0,17.445917357953604,50,560.0,1972-01-01,0.0,RC,2.0,3.0
118000.0,43.79695705944922,41,1160.0,1981-03-01,0.0,鉄骨,2.0,4.0
74000.0,26.778608091525754,16,280.0,2006-09-01,3.96,RC,2.0,14.0
195000.0,58.8946964918858,15,680.0,2007-04-01,0.0,RC,7.0,11.0
71000.0,23.22422167937163,28,1560.0,1994-02-01,0.0,RC,3.0,5.0
86000.0,26.552814617204604,15,840.0,2007-07-01,0.0,RC,6.0,8.0
96500.0,24.54571454700413,9,880.0,2013-04-01,0.0,RC,7.0,13.0
99000.0,27.536433670538255,15,360.0,2007-06-01,0.0,RC,10.0,11.0
140500.0,37.76214362025145,9,760.0,2013-09-01,0.0,RC,5.0,7.0
225000.0,41.58512012147895,13,480.0,2008-12-01,0.0,RC,25.0,28.0
86000.0,30.344251528175747,15,840.0,2007-03-01,0.0,RC,2.0,12.0
81000.0,19.062655370583876,17,200.0,2005-05-01,0.0,鉄骨,3.0,4.0
91000.0,29.7189610661336,32,960.0,1990-03-01,0.0,鉄骨,1.0,6.0
113000.0,33.76665671733478,5,440.0,2017-03-01,0.0,RC,2.0,9.0
98000.0,21.536373752464314,2,840.0,2020-10-01,0.0,RC,3.0,10.0
92000.0,25.30460942381605,14,720.0,2008-01-01,0.0,RC,4.0,14.0
100000.0,22.510656794598273,5,920.0,2017-07-01,0.0,鉄骨,10.0,11.0
141000.0,36.254320693256716,13,920.0,2009-01-01,0.0,RC,3.0,7.0
135000.0,28.170368682085936,17,1080.0,2005-01-01,0.0,RC,3.0,9.0
82000.0,17.85675350059988,16,400.0,2005-12-01,0.0,鉄骨,5.0,7.0
148000.0,43.719170279408395,14,560.0,2008-01-01,0.0,RC,11.0,15.0
153000.0,55.858438765058985,15,400.0,2007-11-01,0.0,RC,9.0,15.0
89000.0,23.739936539506626,15,400.0,2007-06-01,2.5,RC,3.0,14.0
123000.0,28.775709442491326,22,640.0,2000-09-01,0.0,RC,2.0,5.0
55000.0,20.077850801861025,34,560.0,1988-02-01,0.0,RC,10.0,12.0
94000.0,31.410499127924766,15,880.0,2007-04-01,0.0,RC,4.0,8.0
145000.0,41.507930878852925,15,880.0,2007-06-01,0.0,RC,10.0,13.0
99000.0,32.988337709384425,17,880.0,2005-02-01,0.0,鉄骨,6.0,11.0
66000.0,30.668115420272784,31,880.0,1991-10-01,0.0,RC,9.0,10.0
153000.0,25.22843198099747,9,340.0,2013-11-01,0.0,RC,10.0,13.0
93000.0,24.548075673324657,15,400.0,2007-08-01,0.0,RC,2.0,13.0
154000.0,40.90438109947293,14,360.0,2007-12-01,0.0,RC,15.0,15.0
79000.0,21.68292645843244,24,280.0,1998-03-01,0.0,RC,5.0,7.0
227000.0,70.61204152517533,19,720.0,2003-04-01,0.0,RC,4.0,11.0
68000.0,28.941946100178278,27,1040.0,1995-04-01,0.0,鉄骨,1.0,3.0
94000.0,21.427531080470867,13,600.0,2009-04-01,0.0,RC,9.0,10.0
117000.0,29.08293558461906,2,840.0,2020-04-01,0.0,RC,5.0,7.0
104000.0,18.90977635127252,4,480.0,2018-09-01,0.0,RC,3.0,7.0
133000.0,24.237057440465925,15,440.0,2007-11-01,0.0,RC,2.0,14.0
61000.0,15.729193554468656,18,880.0,2004-08-01,0.0,鉄骨,3.0,4.0
83000.0,29.622775541729744,31,520.0,1991-04-01,0.0,RC,5.0,9.0
67000.0,39.607167470913424,35,440.0,1987-01-01,0.0,RC,5.0,6.0
71000.0,18.983259720061586,33,880.0,1989-11-01,0.0,鉄骨,2.0,5.0
79000.0,24.449638102091313,26,840.0,1996-11-01,0.0,鉄骨,3.0,3.0
93000.0,39.08393855379342,41,1400.0,1981-04-01,0.0,鉄骨,2.0,4.0
88000.0,21.148412884738647,15,240.0,2007-02-01,2.0,RC,2.0,12.0
98000.0,34.632016113742296,5,800.0,2017-06-01,3.3,RC,6.0,7.0
170000.0,47.33066355572989,3,640.0,2019-03-01,0.0,RC,3.0,7.0
106000.0,31.373488713020645,10,720.0,2012-03-01,0.0,RC,2.0,7.0
138000.0,72.81327362720309,36,960.0,1986-08-01,0.0,RC,7.0,10.0
67000.0,13.51633388634309,34,920.0,1988-03-01,0.0,鉄骨,3.0,5.0
106000.0,41.04082301043234,7,480.0,2015-11-01,0.0,RC,5.0,14.0
92500.0,22.588666329895187,12,640.0,2010-11-01,0.0,RC,6.0,12.0
96000.0,22.967786951114768,12,1200.0,2010-09-01,0.0,RC,4.0,5.0
94000.0,24.987339896552324,14,880.0,2008-04-01,0.0,RC,12.0,12.0
86000.0,33.47948704327439,29,640.0,1993-01-01,0.0,RC,8.0,12.0
127000.0,48.86046881006881,31,400.0,1991-01-01,0.0,RC,3.0,9.0
95000.0,32.069260695677784,11,840.0,2011-09-01,0.0,RC,2.0,10.0
96000.0,26.860066971410347,15,440.0,2007-04-01,0.0,RC,8.0,11.0
112000.0,35.84098213591721,41,880.0,1981-04-01,3.9,RC,6.0,11.0
85000.0,22.58680437814806,30,720.0,1992-09-01,0.0,RC,4.0,12.0
94500.0,22.37387519725669,4,640.0,2018-01-01,0.0,鉄骨,2.0,9.0
83000.0,17.967508046023937,24,200.0,1998-01-01,0.0,RC,7.0,7.0
84000.0,25.51285042771381,15,360.0,2007-10-01,0.0,RC,9.0,10.0
140000.0,51.74585305698439,40,520.0,1982-04-01,0.0,鉄骨,2.0,2.0
90000.0,26.235912313289674,18,400.0,2004-04-01,0.0,RC,5.0,12.0
98000.0,33.574966138854876,6,920.0,2016-04-01,0.0,RC,4.0,9.0
72000.0,22.25401706764344,34,1680.0,1988-07-01,0.0,鉄骨,3.0,5.0
64000.0,17.73313208319493,34,800.0,1988-03-01,0.0,鉄骨,4.0,5.0
75000.0,20.897067763372682,15,2440.0,2007-09-01,0.0,鉄骨,1.0,3.0
165500.0,42.450507951155224,14,760.0,2008-11-01,0.0,RC,4.0,8.0
113000.0,22.392632775705835,6,440.0,2016-05-01,0.0,RC,7.0,10.0
81000.0,34.75768646565063,33,800.0,1989-07-01,0.0,RC,3.0,5.0
