property_id,station_id,distance,house_area,rent_price,total_floor,floor,built_date,house_structure
2248,14,360,45,145900,4,1,1986-01-01,RC
2249,9,760,18,111300,10,4,2005-10-01,RC
2250,6,680,17,99000,5,2,1998-09-01,RC
2251,69,1240,59,128031,3,2,2002-03-01,RC
2252,28,240,39,212000,36,13,2009-11-01,RC
2253,45,560,49,187000,14,10,2019-02-01,RC
2254,83,320,67,225000,30,5,2000-07-01,RC
2255,90,400,44,96000,7,3,2010-03-01,鉄骨
2256,67,680,21,82000,5,2,1994-10-01,RC
2257,5,520,46,226000,31,12,2002-11-01,RC
2258,83,280,29,152000,10,4,2019-04-01,RC
2259,12,960,19,84000,5,2,2007-02-01,RC
2260,44,360,21,85000,4,2,2008-12-01,RC
2261,60,680,123,172000,4,3,1985-07-01,RC
2262,7,760,10,92000,7,3,2002-10-01,RC
2263,99,600,10,66000,3,2,1988-01-01,RC
2264,13,400,48,195000,13,5,2017-02-01,RC
2265,38,520,13,80000,6,5,1993-11-01,RC
2266,13,800,31,107000,14,13,2008-06-01,RC
2267,98,240,23,90000,6,4,2001-07-01,RC
2268,44,1040,85,131000,6,3,1988-12-01,RC
2269,13,120,46,194000,18,17,2010-09-01,鉄骨
2270,12,160,22,90000,6,2,2002-02-01,RC
2271,59,880,60,104000,5,5,1983-09-01,鉄骨
2272,50,560,14,51800,6,4,1982-10-01,RC
2273,2,760,33,83000,11,6,2000-08-01,RC
2274,44,440,11,53000,7,3,1986-07-01,RC
2275,60,40,34,93500,13,8,2016-05-01,RC
2276,83,760,54,243000,13,12,2009-07-01,RC
2277,19,600,26,91500,4,2,1998-05-01,RC
2278,10,880,39,100000,3,1,1992-03-01,鉄骨
2279,18,840,65,266000,12,5,2005-11-01,RC
2280,85,1240,52,146500,4,2,2016-06-01,鉄骨
2281,85,320,24,98000,10,4,2006-02-01,RC
2282,22,80,21,53000,3,3,1990-10-01,鉄骨
2283,50,600,20,95000,7,2,2003-01-01,RC
2284,83,320,32,84000,7,2,2003-11-01,RC
2285,50,480,21,93000,3,3,2014-01-01,RC
2286,44,1000,39,113000,5,4,1993-02-01,RC
2287,52,880,13,41000,5,2,1992-02-01,RC
2288,85,1440,32,100000,4,1,2017-10-01,RC
2289,72,800,30,93500,12,7,2013-02-01,RC
2290,48,1160,38,146000,9,9,1971-06-01,RC
2291,5,800,29,146000,7,2,1996-12-01,RC
2292,20,520,27,175000,10,2,2007-01-01,RC
2293,32,1520,52,96000,3,2,1990-03-01,鉄骨
2294,9,520,50,164000,13,12,2004-01-01,RC
2295,18,760,105,286000,34,4,2015-09-01,RC
2296,6,440,86,462000,21,20,1998-03-01,RC
2297,98,760,29,114000,3,2,2009-06-01,その他
2298,13,680,20,60000,5,5,1961-03-01,RC
2299,35,680,20,83500,10,10,2012-01-01,RC
2300,17,880,78,264000,14,7,2016-03-01,RC
2301,91,320,22,57000,3,2,1989-10-01,鉄骨
2302,30,320,14,53000,7,3,1990-04-01,RC
2303,95,2080,32,63000,3,2,2017-05-01,鉄骨
2304,44,160,39,88000,4,2,2000-01-01,RC
2305,1,560,76,381000,33,14,2009-05-01,RC
2306,13,1040,78,153000,10,8,2009-02-01,鉄骨
2307,20,560,20,135000,8,2,2015-02-01,RC
2308,59,200,19,76000,8,3,2010-02-01,RC
2309,21,480,24,91000,12,3,2003-01-01,RC
2310,22,200,55,125800,4,2,1997-05-01,RC
2311,54,480,27,134000,11,7,2006-05-01,RC
2312,74,320,50,121000,3,3,1990-02-01,RC
2313,99,160,28,83000,8,5,2010-08-01,RC
2314,19,760,155,249000,6,6,1989-04-01,RC
2315,18,480,21,99000,8,6,2003-06-01,RC
2316,83,880,17,74000,4,2,2004-04-01,鉄骨
2317,18,720,16,98000,10,8,2002-09-01,RC
2318,16,1320,50,93000,4,2,1989-03-01,鉄骨
2319,50,440,16,78000,5,4,1991-01-01,RC
2320,16,640,19,77000,10,7,1998-05-01,鉄骨
2321,45,520,13,58000,3,3,1974-09-01,RC
2322,21,640,44,98000,4,2,1983-07-01,RC
2323,37,560,39,153000,13,5,2005-11-01,RC
2324,2,680,58,132000,7,2,1990-08-01,RC
2325,72,680,23,66000,5,2,1980-03-01,RC
2326,59,960,13,70000,3,3,1968-03-01,RC
2327,85,560,17,103000,8,6,1977-02-01,RC
2328,52,40,12,48000,3,3,1999-03-01,RC
2329,35,400,31,90000,14,7,2014-12-01,RC
2330,66,440,21,71000,9,2,1989-07-01,RC
2331,30,640,15,54000,4,4,1992-04-01,RC
2332,72,840,56,141000,6,3,2001-05-01,RC
2333,9,760,51,144000,11,5,2008-09-01,RC
2334,2,480,9,70000,12,9,1985-08-01,RC
2335,10,680,35,57000,10,4,1964-06-01,RC
2336,32,680,20,58000,3,1,1990-10-01,RC
2337,13,880,27,95000,10,3,2006-12-01,鉄骨
2338,29,520,16,121000,7,6,2006-09-01,RC
2339,28,240,21,97000,13,9,1999-11-01,RC
2340,69,400,35,76000,7,2,1975-11-01,RC
2341,95,1200,31,61000,3,3,1990-11-01,鉄骨
2342,69,880,31,76000,7,2,1975-05-01,RC
2343,50,1320,57,127000,2,2,1988-06-01,RC
2344,54,400,24,84000,5,3,1988-02-01,RC
2345,74,680,22,60000,4,4,1991-02-01,RC
2346,67,1120,15,64000,3,3,2008-12-01,RC
2347,74,1080,63,91200,3,1,1977-06-01,RC
2348,85,440,26,82000,9,9,2005-06-01,RC
2349,2,720,26,143000,10,9,1985-09-01,RC
2350,45,1320,34,83000,3,1,1981-04-01,鉄骨
2351,2,800,49,169000,7,5,2016-06-01,RC
2352,18,720,68,218000,29,28,2005-08-01,RC
2353,50,1280,10,79000,2,2,2001-12-01,RC
2354,1,680,52,135000,5,3,1981-02-01,RC
2355,18,880,46,267000,34,3,2015-09-01,RC
2356,30,1120,82,127000,6,2,1990-02-01,RC
2357,28,1240,42,86500,10,3,2015-02-01,RC
2358,44,160,9,46000,5,2,1984-04-01,RC
2359,48,120,219,661000,11,10,1993-04-01,RC
2360,50,480,40,100000,10,4,1975-04-01,RC
2361,96,840,21,75000,5,3,1991-03-01,RC
2362,12,720,37,132000,13,3,2004-12-01,RC
2363,9,160,27,100000,13,4,2001-05-01,RC
2364,13,1960,43,148000,9,2,2005-11-01,RC
2365,46,640,62,110000,5,3,1985-10-01,鉄骨
2366,1,1040,12,89000,3,3,2012-01-01,鉄骨
2367,17,680,38,199000,18,15,2020-06-01,RC
2368,12,640,70,144000,6,4,1979-10-01,RC
2369,50,440,36,160000,10,10,2009-11-01,RC
2370,99,320,19,93000,11,3,1995-12-01,RC
2371,46,360,45,187000,13,12,2013-06-01,RC
2372,85,560,33,122000,9,3,1987-12-01,RC
2373,10,880,37,78000,4,3,1982-07-01,鉄骨
2374,21,680,23,83000,7,3,2000-05-01,鉄骨
2375,67,600,28,52000,2,2,1989-02-01,その他
2376,35,720,16,110000,7,4,2012-03-01,RC
2377,60,640,27,53000,8,4,1992-03-01,RC
2378,17,640,49,235000,13,12,2007-03-01,RC
2379,38,1000,47,144000,6,1,1989-09-01,RC
2380,50,855,16,73000,4,1,1998-02-01,RC
2381,23,480,88,189000,11,9,1980-02-01,RC
2382,98,560,25,75000,3,1,2004-01-01,鉄骨
2383,52,440,47,75000,3,1,1983-07-01,RC
2384,19,880,42,83000,3,3,1987-08-01,鉄骨
2385,50,560,19,56000,3,3,1995-03-01,RC
2386,23,840,97,348000,3,3,2000-02-01,RC
2387,69,440,46,90000,11,6,1985-04-01,RC
2388,36,400,32,139000,12,11,2004-03-01,RC
2389,12,1040,21,85000,10,5,2006-07-01,RC
2390,17,920,38,267000,14,12,2015-12-01,RC
2391,60,800,52,130000,7,2,1979-02-01,RC
2392,21,760,14,53000,10,4,1991-11-01,RC
2393,2,680,14,82000,9,9,2001-08-01,RC
2394,69,1200,30,70000,3,3,2004-11-01,鉄骨
2395,28,200,37,104000,6,6,2014-01-01,RC
2396,72,720,48,103000,4,4,1986-06-01,鉄骨
2397,23,1040,14,76000,3,1,1993-05-01,RC
2398,20,560,65,336000,10,10,2007-09-01,RC
2399,69,880,46,93000,4,3,1997-03-01,鉄骨
2400,44,440,60,142000,8,2,2000-09-01,RC
2401,35,480,58,200000,14,5,2012-01-01,RC
2402,44,280,53,105000,4,3,1991-08-01,RC
2403,38,760,18,69000,3,3,1991-10-01,鉄骨
2404,23,400,55,127000,10,7,2010-02-01,RC
2405,30,280,21,65000,4,3,2004-04-01,鉄骨
2406,59,520,25,76000,3,1,1988-05-01,鉄骨
2407,36,440,44,138000,12,5,2005-05-01,RC
2408,32,480,13,45000,3,2,1991-01-01,RC
2409,96,800,43,194000,6,4,2011-01-01,RC
2410,19,680,24,82000,6,3,2006-06-01,RC
2411,72,400,44,74000,3,1,2013-04-01,その他
2412,22,1040,19,80000,4,3,2001-12-01,RC
2413,1,1160,9,58000,5,2,1984-03-01,RC
2414,52,1000,58,85000,5,4,1981-03-01,RC
2415,2,800,29,73000,3,3,2007-05-01,RC
2416,22,920,35,88000,3,3,2005-05-01,RC
2417,90,640,90,244000,15,6,2005-12-01,RC
2418,37,640,19,81000,6,5,1981-12-01,RC
2419,22,400,24,93000,10,10,2005-06-01,RC
2420,37,960,12,65000,11,2,1980-08-01,RC
2421,20,1240,19,115000,10,5,2014-05-01,RC
2422,28,480,37,109000,8,6,1989-02-01,RC
2423,50,800,13,91000,8,6,2008-04-01,RC
2424,17,600,39,115000,12,9,2005-01-01,RC
2425,44,240,42,124000,8,5,1989-06-01,RC
2426,50,1080,45,137000,3,2,2013-08-01,鉄骨
2427,38,680,22,108000,5,2,2018-08-01,RC
2428,7,600,34,119000,7,2,2012-12-01,RC
2429,13,880,70,153500,10,2,2014-03-01,RC
2430,72,600,34,82000,3,1,1989-01-01,鉄骨
2431,2,840,32,84000,4,2,2000-07-01,RC
2432,46,1000,46,108000,5,3,1988-01-01,RC
2433,100,1760,42,88000,4,4,1973-03-01,RC
2434,2,720,30,197000,52,22,2011-03-01,RC
2435,85,920,23,88500,8,6,2006-10-01,RC
2436,12,280,14,168000,15,9,2010-02-01,RC
2437,99,160,25,95000,8,3,2008-06-01,RC
2438,22,600,31,77000,4,3,1990-12-01,鉄骨
2439,10,1120,48,90000,3,3,1993-03-01,鉄骨
2440,90,640,16,60000,11,4,1980-04-01,RC
2441,28,680,24,91000,10,6,2014-09-01,RC
2442,52,680,20,38000,4,4,1991-03-01,RC
2443,52,520,49,104000,6,3,1985-05-01,RC
2444,52,240,38,74000,3,2,1991-06-01,RC
2445,83,280,37,129000,8,5,1995-12-01,RC
2446,44,1360,47,165000,3,3,2009-11-01,RC
2447,32,1040,28,76000,3,1,2016-12-01,鉄骨
2448,59,480,29,73500,3,1,1996-12-01,鉄骨
2449,35,480,32,98000,8,8,2014-10-01,RC
2450,22,840,38,78000,3,1,1993-04-01,鉄骨
2451,72,680,19,70000,4,4,1983-02-01,鉄骨
2452,12,1200,27,88000,4,4,2003-06-01,RC
2453,50,400,25,81000,3,3,2000-03-01,RC
2454,99,640,27,93000,4,1,2007-10-01,RC
2455,32,720,19,52000,3,2,1992-03-01,RC
2456,59,1360,32,72000,4,1,1973-06-01,RC
2457,46,520,47,109000,10,9,2005-09-01,RC
2458,20,840,19,100000,4,2,1986-11-01,RC
2459,46,720,116,177000,2,1,1983-02-01,RC
2460,50,720,24,64000,3,2,1989-10-01,RC
2461,44,80,13,65000,6,3,1989-07-01,RC
2462,20,920,23,103000,3,2,1991-03-01,RC
2463,36,160,22,98000,5,3,2017-03-01,鉄骨
2464,16,1040,41,71000,4,1,1988-11-01,RC
2465,20,800,16,122000,3,2,2019-03-01,鉄骨
2466,59,480,42,91000,3,1,1992-10-01,鉄骨
2467,48,760,33,158000,8,4,2018-08-01,RC
2468,30,40,30,106000,9,5,2003-02-01,RC
2469,18,400,23,109000,8,7,2003-09-01,RC
2470,74,600,16,68000,6,3,2007-01-01,RC
2471,74,1520,26,52000,3,1,1993-07-01,RC
2472,85,280,22,95000,12,4,2015-02-01,RC
2473,35,680,21,122000,14,4,2013-09-01,RC
2474,18,840,20,86000,10,3,2003-11-01,RC
2475,23,160,18,113000,15,10,2015-08-01,RC
2476,18,1560,44,230000,12,6,2007-01-01,RC
2477,48,400,75,285000,25,7,2007-04-01,RC
2478,67,600,25,74000,4,2,2004-01-01,RC
2479,50,840,58,102000,3,2,1985-08-01,RC
2480,95,1200,59,104000,4,1,2000-01-01,RC
2481,6,400,30,128000,13,7,2007-10-01,RC
2482,52,1320,22,52000,6,2,1995-03-01,RC
2483,6,760,105,701000,4,2,2004-11-01,RC
2484,32,520,33,53000,12,7,1992-06-01,RC
2485,100,600,22,81000,13,5,2007-03-01,RC
2486,18,560,74,230000,25,7,2014-01-01,RC
2487,74,800,36,68000,3,3,1978-04-01,鉄骨
2488,18,1680,21,121000,9,3,2006-11-01,RC
2489,19,1120,20,98100,5,3,2013-07-01,RC
2490,35,640,17,103000,14,7,2007-12-01,RC
2491,5,800,29,109000,11,4,2007-08-01,RC
2492,20,680,47,342000,13,6,1994-10-01,RC
2493,54,240,27,98000,11,3,2003-03-01,RC
2494,6,1520,65,243000,10,7,2005-08-01,RC
2495,59,1000,108,158000,5,4,1990-04-01,RC
2496,21,280,24,97000,14,8,2006-12-01,RC
2497,30,400,25,72000,6,2,1974-05-01,RC
2498,72,200,80,151000,14,2,1986-12-01,RC
2499,48,600,58,194000,15,10,2005-09-01,RC
2500,85,920,20,79000,7,5,2006-04-01,RC
2501,12,880,65,251000,10,3,1999-01-01,RC
2502,98,480,23,75000,3,1,2011-10-01,鉄骨
2503,17,880,24,149000,15,2,2008-05-01,RC
2504,90,320,42,156000,14,7,2012-01-01,RC
2505,40,240,55,159000,3,3,2016-02-01,その他
2506,43,720,36,100000,3,1,2013-09-01,鉄骨
2507,21,680,30,82000,11,9,1998-08-01,RC
2508,18,640,30,135000,9,7,2006-08-01,RC
2509,60,520,41,135000,5,4,1994-08-01,RC
2510,72,720,14,73000,7,6,1988-06-01,RC
2511,85,480,21,84000,8,2,2012-06-01,RC
2512,29,1000,34,148000,6,2,1994-09-01,RC
2513,59,1120,36,80000,4,1,2011-08-01,RC
2514,2,800,35,247000,42,21,2006-12-01,RC
2515,52,320,20,62000,3,3,2002-09-01,鉄骨
2516,67,480,29,72000,5,5,2000-05-01,RC
2517,16,1120,26,98000,3,3,2018-07-01,鉄骨
2518,59,1560,105,133000,14,2,1996-09-01,RC
2519,28,200,19,82000,9,2,1987-03-01,RC
2520,85,440,17,82000,9,1,2009-12-01,RC
2521,100,640,40,137000,3,2,2016-08-01,鉄骨
2522,85,360,37,125000,10,4,2002-09-01,RC
2523,99,640,18,86000,3,2,2005-02-01,鉄骨
2524,21,800,59,123000,4,1,2001-03-01,RC
2525,35,1120,26,109000,10,9,2004-06-01,RC
2526,40,400,20,109000,10,6,1998-12-01,鉄骨
2527,23,360,42,147000,10,4,2001-03-01,RC
2528,69,1440,16,43000,4,4,1989-06-01,鉄骨
2529,21,520,17,92000,10,5,2011-11-01,RC
2530,12,800,17,79000,5,1,2004-01-01,RC
2531,32,800,25,80500,13,4,2018-10-01,RC
2532,90,280,26,125000,15,2,2017-12-01,RC
2533,91,960,18,50000,3,2,1990-07-01,RC
2534,50,1520,53,133000,5,5,1992-04-01,RC
2535,50,480,32,103000,6,4,2003-05-01,RC
2536,20,280,30,92000,9,3,1996-05-01,RC
2537,99,800,21,70000,10,2,1987-08-01,RC
2538,83,360,32,83000,6,5,1991-04-01,RC
2539,83,640,17,67000,4,3,2006-03-01,鉄骨
2540,28,840,15,83000,7,4,2007-01-01,RC
2541,95,200,54,123000,43,5,2009-08-01,RC
2542,32,600,41,119000,10,5,2012-04-01,RC
2543,23,440,42,167000,14,8,2006-04-01,RC
2544,13,1040,16,85000,10,7,2007-07-01,RC
2545,60,640,19,77000,5,3,1977-01-01,RC
2546,72,520,49,83000,3,1,1990-02-01,RC
2547,22,240,63,162000,5,5,2002-01-01,RC
2548,69,440,17,66000,3,2,2005-03-01,鉄骨
2549,18,400,41,148000,11,3,2015-01-01,RC
2550,17,400,36,95000,9,1,1999-02-01,RC
2551,16,560,18,92000,14,11,2018-03-01,RC
2552,7,480,22,120000,12,10,2013-11-01,RC
2553,12,840,25,103000,6,5,2013-11-01,RC
2554,20,1120,91,185000,3,1,1974-04-01,RC
2555,59,1720,47,99000,3,1,2000-10-01,RC
2556,18,480,32,117500,10,4,2004-09-01,RC
2557,98,600,35,153000,3,2,1976-03-01,RC
2558,2,200,58,270000,27,22,2007-09-01,RC
2559,100,440,50,128000,10,1,1990-09-01,RC
2560,35,1120,18,73000,6,4,1986-02-01,RC
2561,5,400,48,286000,26,25,2018-11-01,RC
2562,44,880,45,121000,5,2,1993-03-01,RC
2563,10,640,32,88515,6,3,2007-08-01,RC
2564,6,480,23,191000,14,7,2006-09-01,RC
2565,35,520,85,216000,28,6,2009-02-01,RC
2566,20,1200,46,250000,6,1,2005-02-01,RC
2567,99,1200,23,67000,11,7,1988-12-01,RC
2568,6,640,43,255000,18,8,2002-01-01,RC
2569,19,1080,18,100000,5,3,2012-02-01,RC
2570,38,800,31,94000,10,2,1970-04-01,RC
2571,40,640,27,95000,2,1,1966-05-01,RC
2572,29,440,31,134000,4,2,2005-04-01,RC
2573,45,1160,43,156000,12,3,1994-01-01,RC
2574,35,960,56,98000,6,3,1990-03-01,鉄骨
2575,59,560,24,66000,3,3,1996-09-01,鉄骨
2576,85,920,22,106000,5,3,2018-03-01,RC
2577,12,80,61,212000,11,8,2010-02-01,鉄骨
2578,98,602,24,116000,12,11,2020-05-01,RC
2579,9,440,42,136000,15,2,2003-12-01,RC
2580,20,360,43,120000,4,3,1992-04-01,鉄骨
2581,20,360,25,158000,6,3,2015-01-01,RC
2582,67,720,23,64000,3,1,1993-07-01,RC
2583,20,560,29,138500,6,4,2001-10-01,RC
2584,19,760,34,86000,3,1,1987-10-01,RC
2585,99,280,40,123000,5,4,1992-12-01,鉄骨
2586,2,640,27,129000,7,6,1997-02-01,RC
2587,67,1120,39,68000,3,1,1972-03-01,RC
2588,100,680,9,64000,3,3,2009-11-01,鉄骨
2589,100,933,44,100000,3,2,1997-01-01,鉄骨
2590,44,400,14,84000,3,2,2004-02-01,RC
2591,46,640,13,58000,9,5,1985-07-01,RC
2592,9,1240,28,119000,8,3,2005-10-01,RC
2593,59,1000,12,87500,14,4,2007-05-01,RC
2594,35,760,25,101000,8,8,2015-09-01,RC
2595,67,160,66,88000,3,1,1990-12-01,鉄骨
2596,14,920,26,91500,8,7,2013-05-01,RC
2597,85,640,18,88500,10,7,2008-04-01,RC
2598,20,1120,9,119500,6,4,2013-10-01,RC
2599,90,400,63,146800,10,7,2003-10-01,RC
2600,38,1240,38,171000,36,4,2009-04-01,RC
2601,16,600,29,59000,7,1,1989-06-01,鉄骨
2602,22,1200,9,72000,3,2,1987-04-01,鉄骨
2603,32,729,33,105000,15,5,2003-12-01,RC
2604,90,640,54,187000,12,3,2007-12-01,RC
2605,19,160,7,86000,11,5,2006-12-01,RC
2606,18,560,17,90000,10,5,2001-09-01,RC
2607,17,720,19,109500,13,8,2002-09-01,RC
2608,50,840,51,137000,13,5,2007-12-01,RC
2609,9,680,42,173000,12,2,2016-04-01,RC
2610,6,440,31,161000,12,7,2008-03-01,RC
2611,36,560,85,156000,13,2,2006-07-01,RC
2612,85,810,33,100000,6,6,2010-12-01,RC
2613,66,480,32,121000,10,2,2004-02-01,RC
2614,22,560,37,118000,3,1,1981-05-01,RC
2615,95,480,46,110000,10,7,2004-05-01,RC
2616,19,2680,21,73000,8,3,1978-06-01,RC
2617,72,520,21,78000,5,4,2002-05-01,鉄骨
2618,9,400,21,75000,12,4,2001-10-01,RC
2619,10,480,40,110000,14,12,2007-02-01,RC
2620,59,1200,34,117000,3,1,2010-02-01,RC
2621,16,760,49,91000,5,2,2016-06-01,RC
2622,59,1000,42,91000,11,3,1994-01-01,RC
2623,46,400,33,134000,5,4,1991-08-01,RC
2624,50,520,52,130000,4,1,1992-10-01,RC
2625,35,680,23,104000,15,10,2012-12-01,RC
2626,60,640,17,64000,2,1,1991-01-01,その他
2627,9,1200,39,153000,15,8,2016-06-01,RC
2628,19,800,67,172000,3,2,2009-05-01,RC
2629,85,120,16,90000,11,4,2005-10-01,RC
2630,29,280,65,179000,7,2,1979-10-01,RC
2631,44,2000,49,97000,5,3,1989-12-01,鉄骨
2632,44,80,28,58000,5,1,1991-11-01,鉄骨
2633,35,920,20,76000,8,4,2007-01-01,RC
2634,83,400,17,73000,4,3,1991-08-01,RC
2635,6,480,36,288000,14,6,2006-07-01,RC
2636,85,400,20,78000,5,4,1989-07-01,RC
2637,100,520,24,68000,6,2,2009-03-01,RC
2638,35,240,20,89000,12,8,2007-04-01,RC
2639,14,520,11,149000,6,2,2006-06-01,RC
2640,67,160,14,87000,3,3,1997-11-01,鉄骨
2641,46,680,16,91000,11,4,2007-08-01,RC
2642,14,400,39,172000,13,11,2000-08-01,RC
2643,2,240,35,127000,10,3,1999-10-01,RC
2644,18,720,59,225000,29,16,2005-07-01,RC
2645,72,720,20,87000,4,1,2018-08-01,鉄骨
2646,12,680,32,133000,15,10,2004-01-01,RC
2647,67,720,28,149000,4,4,2017-04-01,RC
2648,22,760,21,96000,4,3,1995-02-01,RC
2649,23,520,52,310000,30,25,2006-12-01,RC
2650,3,640,85,229000,10,3,2006-03-01,RC
2651,100,320,11,66000,11,8,1987-11-01,RC
2652,35,400,15,92000,13,3,2007-11-01,RC
2653,99,840,18,72000,3,1,1985-04-01,RC
2654,38,1600,27,81000,7,3,1998-03-01,RC
2655,44,120,50,99000,4,3,1990-08-01,鉄骨
2656,30,200,48,88000,13,3,2000-04-01,RC
2657,54,520,22,112000,11,10,2001-10-01,RC
2658,14,480,64,169000,11,4,1997-10-01,RC
2659,28,720,34,125000,4,4,2016-09-01,RC
2660,50,680,15,118000,4,4,2020-02-01,RC
2661,18,600,19,75000,11,4,1984-02-01,RC
2662,16,560,19,48000,4,2,1991-07-01,RC
2663,43,360,7,80000,4,3,2013-08-01,RC
2664,16,560,23,80000,4,4,2020-09-01,鉄骨
2665,45,400,31,139000,15,9,2017-09-01,RC
2666,19,600,44,121000,6,2,1975-10-01,RC
2667,12,680,28,82000,11,5,1997-05-01,RC
2668,21,200,57,117000,9,4,1999-01-01,RC
2669,69,680,17,57000,3,1,1991-10-01,鉄骨
2670,29,800,15,91000,11,8,2001-01-01,RC
2671,95,80,41,88000,3,2,1993-01-01,鉄骨
2672,46,520,12,80000,10,7,2004-03-01,RC
2673,91,640,42,139000,2,2,1992-08-01,RC
2674,10,1160,31,75000,6,1,2007-09-01,RC
2675,85,680,25,78000,4,2,1988-03-01,鉄骨
2676,35,1400,18,75000,12,10,1992-05-01,RC
2677,62,280,70,211000,7,6,2004-12-01,RC
2678,69,960,16,38000,3,3,1992-05-01,鉄骨
2679,96,680,18,110000,3,1,1989-03-01,RC
2680,45,440,42,129000,14,11,2019-01-01,RC
2681,67,1468,12,66000,4,2,2004-05-01,鉄骨
2682,6,1800,33,154000,13,2,1997-09-01,RC
2683,50,440,5,62500,3,1,1982-11-01,RC
2684,6,640,60,245000,5,1,2004-02-01,RC
2685,30,440,41,113000,5,5,1987-01-01,RC
2686,20,920,33,270000,13,13,2009-03-01,RC
2687,59,560,27,67000,3,3,1980-02-01,鉄骨
2688,38,880,23,86000,4,2,2009-03-01,RC
2689,67,1240,59,92000,3,2,1989-05-01,鉄骨
2690,46,560,32,136000,6,3,1977-10-01,RC
2691,7,320,18,129000,6,2,2003-09-01,RC
2692,50,880,25,85000,7,4,1997-03-01,RC
2693,85,200,27,106000,10,4,2011-05-01,RC
2694,35,840,21,96000,7,4,2006-07-01,RC
2695,12,600,22,101000,12,10,2005-09-01,RC
2696,38,160,11,149000,10,10,2006-04-01,RC
2697,54,440,40,184314,29,2,2003-03-01,RC
2698,2,840,20,77000,3,3,2005-01-01,鉄骨
2699,1,640,14,108000,8,6,2005-09-01,RC
2700,52,1120,9,44000,3,2,1990-04-01,鉄骨
2701,52,440,17,57000,6,3,2006-07-01,RC
2702,30,80,18,51000,7,2,1986-10-01,RC
2703,72,1200,49,148000,4,3,2006-10-01,RC
2704,29,400,27,176000,4,2,2005-01-01,RC
2705,45,1240,17,57500,4,2,1992-05-01,RC
2706,52,920,14,71000,4,3,2010-04-01,鉄骨
2707,1,1360,26,62000,3,1,1988-02-01,RC
2708,46,640,32,79000,12,7,1991-12-01,RC
2709,30,520,37,86500,5,4,2015-10-01,RC
2710,23,920,13,82000,14,1,1998-06-01,RC
2711,2,720,11,67060,5,3,1983-11-01,RC
2712,19,800,42,95000,9,4,1971-04-01,RC
2713,1,880,37,140000,15,5,2003-08-01,RC
2714,44,160,29,112000,4,1,2004-06-01,鉄骨
2715,13,600,19,125000,13,2,2006-03-01,RC
2716,23,520,23,101000,12,9,2005-09-01,RC
2717,52,1640,16,52000,3,1,2004-03-01,RC
2718,85,240,18,92500,10,3,2015-01-01,RC
2719,9,1040,11,76000,11,5,2004-08-01,RC
2720,59,560,41,83000,4,2,1989-07-01,鉄骨
2721,30,1480,25,56000,3,1,1977-03-01,RC
2722,13,1640,22,70000,12,7,1991-08-01,RC
2723,72,520,26,123000,3,3,1971-08-01,RC
2724,2,1240,23,78000,6,6,1989-11-01,RC
2725,2,400,22,53000,3,2,1981-03-01,RC
2726,18,640,19,123500,9,8,2018-01-01,RC
2727,38,600,13,57000,5,1,1984-09-01,RC
2728,3,520,20,115000,12,8,2012-11-01,RC
2729,85,880,32,91000,10,7,2005-11-01,RC
2730,16,480,33,95000,8,5,2008-12-01,鉄骨
2731,50,760,51,95000,3,1,1997-02-01,RC
2732,50,1360,21,79000,4,2,2006-12-01,RC
2733,29,1200,13,91000,5,4,2009-03-01,RC
2734,85,360,27,82500,9,3,2010-01-01,RC
2735,2,1120,7,81000,3,1,2001-12-01,RC
2736,2,120,26,133000,11,6,1999-04-01,RC
2737,6,1160,15,89000,12,4,2005-12-01,RC
2738,20,400,29,114000,3,1,2010-02-01,鉄骨
2739,46,1080,21,84000,4,4,1987-02-01,RC
2740,29,520,17,71000,3,1,1987-02-01,RC
2741,21,880,45,164000,9,1,2002-02-01,RC
2742,46,520,50,109000,4,4,1986-11-01,RC
2743,32,1040,47,90000,5,1,1986-03-01,RC
2744,69,400,63,82000,5,5,1988-07-01,RC
2745,19,840,53,143000,3,2,1975-04-01,RC
2746,83,280,56,142000,8,7,1996-07-01,RC
2747,45,280,27,92000,6,4,1999-06-01,鉄骨
2748,74,360,24,77000,13,12,2005-04-01,RC
2749,19,480,31,98000,7,1,1972-06-01,RC
2750,54,280,34,172000,14,9,2006-10-01,RC
2751,29,600,87,220000,18,11,2004-02-01,RC
2752,2,680,6,58000,5,4,1984-10-01,RC
2753,59,1440,39,98000,3,1,2001-12-01,RC
2754,14,680,29,172000,10,6,2011-02-01,RC
2755,14,800,30,94000,3,2,1998-08-01,RC
2756,98,840,50,130000,11,10,1980-03-01,RC
2757,44,800,47,98000,3,1,1983-04-01,鉄骨
2758,19,1080,46,130000,3,1,2016-05-01,鉄骨
2759,16,600,22,53000,3,1,1986-02-01,RC
2760,16,1200,48,98000,5,2,1992-02-01,RC
2761,46,1440,10,91500,12,7,2012-09-01,RC
2762,69,1440,80,150000,12,4,2007-07-01,RC
2763,20,1280,45,224000,4,4,2008-04-01,RC
2764,85,920,38,82500,10,6,2003-06-01,RC
2765,60,1120,25,71000,5,4,1970-12-01,RC
2766,29,1000,26,165000,6,2,2001-05-01,RC
2767,65,520,23,139000,13,12,2014-09-01,RC
2768,37,320,34,184000,14,7,2018-10-01,RC
2769,7,680,29,135000,15,2,2016-04-01,RC
2770,83,320,12,79000,9,7,2009-09-01,RC
